0_x,0_y
0.747832,-4.246490
2.021638,-4.246490
4.059729,-3.991739
4.059729,-4.246490
6.607342,-4.501240
6.607342,-3.227487
9.409716,-4.755991
9.664477,-3.482237
10.938284,-5.010742
12.212091,-3.227487
13.740658,-4.501240
15.014465,-3.736988
15.523988,-3.227487
17.307317,-3.227487
17.816839,-2.208483
20.619214,-1.953733
20.619214,-0.170477
23.421588,-0.170477
23.931111,2.122279
25.459678,1.867529
26.478724,4.924538
27.497769,4.924538
29.281098,7.726796
30.300143,8.491048
32.592995,9.764802
31.573950,11.548058
34.631086,12.567061
34.631086,14.350316
37.178699,15.624070
36.923937,17.407325
39.726312,16.897823
40.490596,18.681079
41.764402,17.662076
42.783447,20.209583
43.802493,18.935830
45.076299,19.954833
46.859628,19.954833
48.133435,20.464334
49.152480,20.719085
51.190571,21.483337
50.935809,21.992839
53.483422,22.247589
53.992945,24.795097
56.031035,24.030845
56.540558,26.833103
57.814365,27.087854
59.088171,30.144863
60.616739,30.144863
61.635784,32.437620
62.654829,33.966124
64.183397,35.749380
65.457204,37.023133
67.240533,38.551638
67.750056,39.570641
70.042907,40.334893
69.788146,42.627650
72.335759,42.372899
72.080998,43.901404
74.883372,42.372899
75.138133,44.156155
76.666701,44.156155
78.704792,45.684659
79.469076,45.684659
80.233360,46.194161
81.507166,47.467915
83.545257,48.232167
83.800018,49.760671
86.092870,50.524924
86.092870,53.072431
88.385721,53.836684
88.895244,56.384191
90.678573,56.129440
91.952380,57.912696
93.226186,59.441200
94.245231,60.969705
95.773799,62.243459
97.302367,63.517212
97.557128,65.300468
99.849980,66.064720
100.104742,67.083723
102.652355,67.083723
101.888071,69.376480
104.945206,69.121729
104.945206,71.159735
107.492819,71.159735
108.002342,73.707243
109.276149,73.452492
110.549955,76.509501
111.823762,76.764252
113.097568,78.292756
114.116613,79.821261
116.154704,80.585513
116.154704,82.878270
118.447556,82.878270
119.211840,85.425778
120.740407,85.171027
122.014214,87.718535
122.778498,87.973285
124.052304,89.756541
125.580872,90.520793
127.109440,91.539796
127.873724,93.068300
129.402292,94.342054
130.421337,95.106307
132.459428,96.380060
132.459428,98.163316
135.007041,99.182319
134.752279,99.946571
137.045131,100.710823
137.299892,103.513082
140.102267,103.767832
140.611789,106.060589
141.630835,105.805838
142.904641,108.608097
143.414164,108.862848
145.961777,109.881851
145.707016,111.410355
148.254629,112.684109
148.509390,113.957863
150.802242,114.212614
148.254629,114.976866
146.980822,112.429358
145.452254,112.684109
144.178448,109.627100
142.649880,109.372349
141.376073,106.315340
139.592744,106.570091
138.064176,104.532085
136.790370,102.239328
134.497518,101.475076
134.242757,100.456073
131.440382,97.908565
131.440382,96.634811
129.402292,96.125310
128.128485,93.068300
126.599918,93.068300
125.071350,90.775544
123.797543,91.030294
122.268975,88.228036
120.995169,87.209033
118.447556,85.935279
117.683272,84.152024
115.645181,83.133021
115.645181,81.859267
112.842807,79.821261
113.097568,78.038006
110.040433,77.783255
110.295194,74.726246
108.002342,74.726246
106.219013,71.923987
105.199968,72.178738
103.671400,69.121729
102.397593,69.121729
101.378548,67.847975
99.849980,67.338474
97.811890,66.319471
97.557128,65.555218
94.754754,63.771963
94.754754,62.498209
91.952380,61.733957
91.442857,58.676948
89.914289,58.676948
88.640483,55.365188
87.111915,54.855687
86.092870,52.817681
84.309540,51.798677
82.780973,50.524924
82.526211,47.977416
79.723837,47.977416
79.723837,45.939410
77.685746,46.194161
76.666701,43.901404
74.883372,44.156155
73.864327,42.882401
72.335759,43.137152
71.316714,42.627650
70.552430,41.863398
67.495294,41.353896
67.750056,40.589644
64.692920,39.570641
64.947681,36.768383
62.400068,37.277884
62.654829,34.220875
59.597694,33.456623
58.833410,30.654364
57.559603,30.399614
56.285797,27.597355
54.757229,26.578352
53.483422,24.795097
53.228661,24.030845
50.935809,23.266592
50.935809,22.247589
47.369151,20.719085
47.878674,20.209583
45.076299,20.973836
44.821538,18.681079
43.292970,20.209583
42.528686,18.935830
40.745357,19.954833
39.471550,17.662076
38.197744,17.407325
36.414415,17.152574
35.140608,16.133571
33.357279,14.605067
33.612040,13.331313
30.554905,11.802808
30.554905,9.510051
28.516814,9.764802
28.007292,6.453042
25.459678,6.707793
24.695395,3.650784
23.421588,2.377030
22.402543,0.593775
20.873975,0.593775
19.600168,-0.170477
18.071601,-1.953733
16.797794,-2.208483
15.523988,-2.972736
14.250181,-2.717985
13.740658,-3.991739
10.683523,-4.246490
11.193045,-3.991739
8.645432,-3.736988
8.645432,-4.755991
5.843058,-3.736988
5.333535,-4.246490
4.059729,-3.227487
2.531161,-5.265493
1.002593,-4.246490
-0.016452,-4.246490
-1.290259,-4.246490
-3.073588,-4.755991
-3.073588,-4.501240
-6.130724,-4.501240
-5.875962,-4.755991
-8.423575,-4.246490
-8.423575,-5.774994
-11.225950,-5.265493
-11.735472,-6.793997
-12.754518,-6.284496
-14.028324,-9.086754
-15.811653,-9.086754
-17.594982,-10.105757
-18.359266,-11.889012
-20.142596,-12.653265
-20.142596,-15.200772
-22.690209,-16.729277
-22.435447,-18.512532
-25.492583,-18.767283
-25.492583,-21.060040
-27.530673,-21.824292
-28.804480,-24.626550
-29.823525,-24.626550
-31.097332,-25.390803
-32.371138,-26.155055
-33.899706,-26.919307
-34.154467,-27.683559
-36.956842,-27.428809
-36.702080,-27.683559
-39.249694,-28.702562
-39.759216,-29.466815
-42.052068,-27.938310
-42.306829,-30.740569
-43.835397,-29.976316
-44.854442,-32.523824
-46.637771,-31.504821
-47.656817,-33.797578
-49.440146,-35.326082
-50.204430,-36.854587
-51.223475,-37.618839
-53.261565,-39.147344
-53.261565,-41.185350
-55.809179,-43.223356
-56.063940,-45.006611
-58.356792,-44.497110
-58.611553,-47.299368
-60.649643,-47.554119
-61.923450,-49.592125
-63.197256,-50.356377
-63.961540,-51.120629
-65.744870,-51.120629
-67.528199,-51.630131
-67.528199,-52.394383
-70.330573,-51.630131
-70.075812,-53.413386
-72.113902,-52.649134
-73.132947,-54.941891
-74.406754,-54.687140
