0_x,0_y
0.238309,-3.227487
1.766877,-4.501240
3.295445,-3.482237
4.314490,-4.246490
5.333535,-4.246490
6.862103,-4.501240
8.645432,-3.991739
8.645432,-4.246490
11.193045,-4.755991
11.702568,-3.482237
13.231136,-4.755991
14.504942,-3.482237
15.778749,-4.755991
17.052555,-3.736988
18.326362,-4.501240
19.854930,-3.482237
21.383498,-4.501240
22.402543,-3.991739
23.421588,-3.991739
25.969201,-3.991739
25.969201,-4.246490
28.262053,-3.991739
28.262053,-3.991739
31.064427,-4.755991
30.809666,-2.717985
33.357279,-3.736988
34.121563,-2.463234
35.395369,-3.736988
36.414415,-1.953733
37.942983,-2.972736
39.216789,-1.189480
39.726312,-1.953733
42.528686,-2.208483
42.273925,-0.679979
45.076299,-1.189480
45.331060,0.593775
47.369151,-0.170477
47.878674,1.867529
49.662003,1.358027
50.681048,2.377030
52.209616,3.650784
53.483422,4.415036
54.757229,6.198292
56.285797,6.962544
56.795319,8.491048
59.342932,10.019553
59.088171,12.057559
61.635784,13.840814
62.145307,17.152574
63.673875,17.916826
64.947681,21.228586
65.966726,21.483337
67.495294,25.304599
68.769101,25.814100
70.042907,28.106857
71.316714,29.635361
73.354804,31.928118
73.100043,33.711374
75.902417,35.749380
75.647656,38.042136
77.940508,39.315890
77.940508,41.099146
80.233360,42.627650
80.233360,45.429908
83.035734,45.429908
83.545257,48.486918
85.073824,50.015422
86.092870,51.798677
87.876199,52.817681
89.659528,55.110437
89.404767,56.893693
91.952380,57.657945
92.207141,59.950702
94.754754,60.714954
94.245231,63.771963
97.047606,63.771963
97.557128,67.083723
99.085696,67.338474
100.614264,69.631231
101.633309,70.140732
102.907116,71.414486
103.926161,71.923987
105.709490,73.197741
105.964252,74.216744
108.766626,75.490498
108.511865,76.254750
111.314239,77.273753
111.059478,79.057009
113.607091,79.311759
113.607091,81.604516
115.645181,81.095015
116.154704,84.152024
118.447556,84.152024
119.466601,87.209033
120.740407,86.699531
122.014214,89.501790
123.033259,90.266042
124.561827,91.285045
125.326111,92.304048
127.618963,94.342054
127.618963,95.361057
130.421337,96.380060
129.911814,97.399063
132.204666,98.163316
132.714189,100.456073
135.261802,100.456073
135.516563,103.258331
136.790370,102.748829
138.318938,104.786835
138.573699,105.805838
141.630835,106.570091
141.376073,108.098595
143.923686,108.862848
143.923686,110.900854
146.726061,110.646103
146.216538,112.684109
149.018913,113.193610
148.764151,115.486367
151.057003,115.741118
151.311764,118.288626
149.783196,116.760121
147.745106,115.231617
146.471299,113.703112
145.707016,112.174607
143.159402,110.646103
142.649880,109.117598
139.847505,108.098595
139.592744,105.805838
136.535608,105.551088
136.790370,103.003580
134.497518,102.748829
133.478473,100.710823
131.949905,100.201322
130.166576,97.653814
128.638008,97.653814
126.345156,95.615808
125.580872,94.342054
124.307066,92.558799
122.778498,91.030294
121.249930,89.501790
120.230885,88.482787
117.938033,86.444781
117.683272,85.171027
114.880897,83.897273
114.880897,81.859267
112.078523,81.604516
112.078523,78.547507
109.785671,79.057009
108.766626,76.000000
107.238058,76.509501
105.709490,74.471495
104.945206,73.197741
102.142832,72.178738
101.888071,71.159735
99.340458,70.650234
99.085696,67.593225
97.047606,67.338474
96.283322,65.045717
94.245231,64.536215
92.971425,61.224456
91.697618,60.205453
90.423812,58.422197
88.895244,56.638942
87.621437,54.855687
85.838108,52.562930
84.054779,51.289176
84.054779,49.251170
81.507166,47.213164
81.252405,44.920407
78.959553,44.156155
