0_x,0_y
1.002593,-3.991739
1.766877,-4.246490
4.314490,-3.991739
4.569251,-3.991739
6.607342,-4.246490
7.116864,-3.482237
9.409716,-4.755991
10.174000,-3.482237
11.447807,-4.501240
12.721613,-3.227487
14.250181,-4.246490
15.523988,-4.246490
15.778749,-4.246490
18.835885,-3.991739
18.326362,-4.246490
21.128736,-4.246490
20.873975,-3.227487
23.421588,-4.755991
24.440633,-3.482237
25.714440,-4.501240
26.733485,-3.227487
28.516814,-5.010742
29.535859,-4.246490
30.554905,-4.246490
32.083472,-3.991739
33.102518,-4.501240
35.395369,-4.246490
35.395369,-3.991739
37.688221,-3.991739
37.688221,-2.717985
40.490596,-3.736988
41.000118,-1.698982
42.273925,-2.208483
43.802493,0.084273
45.331060,1.103276
46.350106,2.631781
47.623912,3.905535
49.407241,4.924538
49.407241,7.726796
51.700093,7.472045
52.464377,9.764802
54.502468,10.274304
54.757229,13.076562
56.285797,13.076562
58.069126,15.369319
59.088171,15.369319
60.616739,17.916826
61.890545,17.662076
63.164352,19.190580
63.928636,20.719085
66.476249,22.502340
65.966726,23.776094
69.023862,25.814100
68.514339,28.106857
70.552430,28.616358
70.807191,31.928118
73.864327,31.928118
74.373849,35.239878
76.157179,35.239878
76.921463,38.551638
78.195269,39.570641
79.214314,40.844395
80.742882,42.627650
82.526211,44.665656
82.526211,46.194161
85.073824,47.722665
86.092870,50.270173
87.111915,50.524924
88.130960,53.581933
90.169051,54.091434
90.933334,56.638942
92.207141,56.638942
92.971425,60.205453
94.754754,60.969705
95.773799,63.262462
97.047606,65.045717
99.085696,67.083723
99.085696,68.866978
101.888071,71.159735
101.123787,72.942990
104.180922,74.216744
104.180922,77.019003
106.728536,76.764252
107.238058,79.311759
108.766626,79.057009
109.785671,81.349766
110.804716,81.604516
112.078523,82.368769
113.607091,83.387772
115.645181,83.897273
115.135659,85.425778
118.192794,86.190030
117.938033,87.463784
120.485646,87.718535
120.230885,89.756541
122.268975,89.756541
124.052304,91.794547
125.071350,91.539796
125.835634,93.832553
127.618963,94.596805
128.892769,95.361057
130.166576,96.889562
132.204666,97.908565
132.204666,98.927568
134.497518,99.691820
135.007041,101.729826
136.535608,101.729826
137.809415,104.532085
139.083222,105.296337
140.102267,106.570091
141.376073,107.079592
142.395119,109.117598
142.649880,109.372349
145.961777,110.900854
145.961777,111.919857
