0_x,0_y
0.666588,-1.953733
4.997551,-1.189480
6.271364,-2.208483
10.857090,-1.189480
10.857090,-1.953733
15.188054,-2.463234
16.461867,-1.698982
19.773780,-2.208483
21.811881,-2.208483
24.869031,-1.698982
27.671419,-1.698982
30.728570,-0.934730
32.766671,-0.170477
34.295246,-0.679979
38.626210,1.103276
39.390497,-0.170477
42.957173,2.886532
44.485749,1.103276
49.071475,3.141282
50.345288,2.886532
53.402439,3.650784
55.185776,4.415036
59.261978,3.396033
60.535790,4.669787
62.573891,3.396033
66.395329,4.924538
69.197718,3.396033
71.235818,4.160285
73.273919,3.396033
76.331069,3.905535
78.114407,1.867529
81.681083,1.867529
82.445371,0.593775
87.285860,0.593775
89.069198,-0.170477
92.381111,-0.425228
92.890636,-0.170477
97.221600,-2.208483
99.259700,-0.934730
101.297801,-1.953733
103.590664,-2.463234
107.157340,-3.227487
110.214490,-1.698982
111.233541,-2.717985
114.035929,-1.444231
116.838317,-2.208483
120.659756,-1.953733
120.914518,-1.698982
125.245482,-1.444231
126.774057,-0.934730
130.085971,-0.425228
131.869308,-0.170477
135.181222,0.593775
137.983610,1.103276
140.276473,0.848526
141.805048,3.141282
144.607437,1.867529
148.683638,3.905535
149.447925,2.631781
152.759839,5.179289
154.797939,3.905535
159.128903,4.924538
159.893191,4.415036
162.695579,3.905535
164.224154,3.396033
168.809880,2.631781
169.828931,3.905535
172.376556,2.377030
175.433707,1.867529
178.490858,0.593775
180.274196,1.358027
182.567059,-0.425228
185.114684,0.848526
188.426598,-0.170477
190.719461,-0.679979
192.502799,-1.444231
196.579000,-1.698982
198.107575,-2.208483
201.164726,-2.208483
202.183776,-1.698982
206.514740,-3.227487
208.043315,-1.189480
211.355229,-2.208483
213.393329,-1.189480
216.195717,-2.463234
218.743343,-1.189480
220.781444,-1.698982
223.074307,0.084273
226.131457,-0.679979
228.933846,0.848526
230.717184,0.848526
234.283859,1.612778
235.812435,1.867529
239.633873,2.631781
239.888636,3.396033
243.964837,3.650784
246.002937,3.905535
249.314851,3.650784
250.588664,4.669787
253.391052,3.396033
256.957728,4.669787
257.722015,3.396033
261.543454,4.160285
263.326792,2.377030
267.657755,3.141282
267.912518,1.867529
271.479194,2.377030
273.262532,1.103276
277.338733,0.339024
278.103021,-0.170477
281.669697,-0.425228
283.198272,-0.679979
287.783998,-1.953733
288.038761,-0.679979
290.841149,-2.717985
294.153062,-1.189480
296.700688,-3.227487
298.229263,-1.698982
301.286414,-2.208483
304.088802,-2.208483
306.891190,-2.208483
303.069752,-2.208483
298.993551,-1.698982
297.719738,-2.208483
292.879249,-2.717985
290.841149,-2.463234
286.510185,-1.953733
285.491135,-1.698982
281.160171,-0.170477
277.848258,-1.189480
275.300632,1.103276
273.007769,0.339024
268.931568,1.867529
266.383943,1.358027
263.581554,3.650784
260.779166,2.886532
258.486303,3.905535
253.391052,3.905535
252.881527,3.905535
248.805326,4.924538
