0_x,0_y
1.940400,0.848526
5.507076,-1.189480
8.818990,0.339024
9.073752,-1.189480
12.130903,0.084273
14.933291,-0.425228
19.009492,-0.679979
19.264255,-0.170477
23.849981,0.339024
25.123794,0.848526
29.454757,1.358027
29.709520,2.377030
33.021433,2.377030
36.078584,2.886532
38.371447,2.886532
41.173835,5.179289
43.466699,4.415036
47.797662,5.943541
47.797662,5.179289
51.873863,7.217295
53.402439,5.943541
57.988165,6.453042
58.497690,6.453042
61.809603,6.198292
63.592941,6.962544
67.414380,5.943541
69.197718,5.434039
70.981055,4.415036
75.566782,5.434039
76.331069,3.650784
79.388220,4.160285
81.426321,2.122279
85.757284,2.377030
86.776335,1.612778
90.088248,0.848526
91.362061,0.848526
95.693024,0.339024
96.712075,0.593775
100.533513,-0.679979
102.316851,-0.170477
105.628764,-1.444231
107.921627,0.084273
109.959728,-1.444231
112.507354,0.084273
116.074029,-0.170477
117.857367,0.593775
119.640705,1.103276
123.716906,1.103276
125.500244,1.867529
129.066920,2.631781
129.831208,3.396033
134.162172,3.650784
135.435984,5.434039
137.983610,4.415036
140.276473,5.943541
143.588386,4.924538
145.881250,6.453042
147.409825,5.688790
151.486026,7.217295
153.524126,5.943541
157.090802,6.962544
157.600327,6.453042
160.912241,6.198292
164.478917,5.688790
166.262255,5.688790
168.555118,4.924538
171.357506,4.669787
174.414657,4.160285
176.707520,2.631781
178.236095,3.905535
181.293246,1.612778
184.350397,2.122279
186.643260,1.358027
188.936123,0.339024
190.464698,0.848526
195.305187,-0.425228
195.305187,-0.425228
198.362338,-0.170477
201.674251,-0.679979
204.221877,-0.934730
206.514740,-0.425228
208.298078,-0.425228
212.883804,0.848526
214.921905,-0.170477
216.960005,1.612778
218.233818,1.103276
222.819544,3.396033
224.093357,2.122279
226.131457,3.650784
228.679083,4.415036
232.500522,3.905535
234.283859,5.688790
236.576723,4.924538
238.869586,6.962544
242.691024,5.688790
244.729125,6.962544
246.767225,5.943541
249.569613,6.453042
251.862476,5.943541
255.174390,6.962544
255.683915,5.943541
260.269641,5.688790
261.798216,5.179289
265.619655,4.669787
266.129180,4.924538
269.695856,2.886532
272.498244,3.396033
274.281582,1.867529
277.848258,2.631781
279.376833,0.593775
283.707797,1.103276
284.217322,0.339024
287.274473,0.848526
289.567336,-0.934730
293.388774,-0.679979
293.898300,-0.425228
296.955450,-0.425228
300.012601,-0.425228
302.050702,-0.170477
304.088802,0.084273
304.598327,-0.170477
303.324515,0.848526
297.974501,-0.934730
295.681638,0.084273
292.114962,-1.444231
290.586386,0.593775
286.255423,-0.170477
282.943509,0.339024
280.905409,0.339024
278.103021,1.103276
274.026820,1.612778
270.714906,1.612778
268.422043,4.415036
266.129180,2.886532
262.562504,4.924538
259.505353,4.160285
256.702965,5.434039
253.645814,5.688790
251.352951,6.707793
247.276750,6.707793
245.748175,6.707793
242.436262,6.453042
239.124348,6.198292
236.576723,5.688790
234.283859,5.179289
231.226709,4.669787
227.914795,3.650784
226.131457,4.160285
221.800494,2.377030
220.271918,3.141282
215.686192,0.848526
214.667142,1.867529
211.100466,0.084273
209.317128,0.084273
204.476639,0.339024
202.948064,-0.170477
199.890913,-1.189480
197.343288,-0.679979
194.031374,-0.170477
191.483749,-0.425228
189.190886,0.848526
185.624210,0.084273
182.821821,1.867529
180.274196,1.867529
178.236095,2.122279
173.905132,2.886532
172.886081,3.396033
168.809880,4.415036
168.045593,4.669787
163.459866,5.434039
161.167003,5.943541
158.874140,5.943541
156.071752,6.453042
152.759839,6.962544
150.212213,5.943541
