0_x,0_y
0.238309,-3.991739
2.531161,-4.246490
2.021638,-3.736988
5.078774,-5.520243
5.078774,-3.227487
6.607342,-4.501240
8.135910,-3.482237
9.409716,-4.755991
10.938284,-3.991739
12.212091,-4.755991
13.231136,-2.717985
14.250181,-3.991739
16.033510,-1.953733
17.052555,-2.208483
18.071601,-0.679979
19.600168,-0.170477
22.402543,1.612778
21.638259,2.631781
24.185872,3.905535
24.185872,5.434039
26.733485,6.198292
27.243008,8.491048
28.771575,9.510051
29.535859,11.802808
31.319189,13.076562
33.102518,14.859817
33.612040,16.133571
34.631086,18.171577
36.159653,19.700082
37.688221,21.228586
38.707266,22.757091
40.490596,24.285595
41.254880,26.068851
43.547731,27.597355
43.292970,29.890112
45.585822,30.144863
45.840583,32.947121
47.623912,32.182869
48.388196,34.475626
49.916764,34.220875
51.954854,35.494629
51.700093,35.494629
54.502468,35.494629
54.502468,36.258881
56.795319,35.749380
57.304842,37.277884
59.597694,36.258881
59.597694,37.277884
61.635784,36.004130
62.145307,37.787386
64.438159,36.513632
64.692920,38.551638
66.731010,37.532635
67.750056,39.825392
68.769101,38.806389
70.297669,40.589644
72.080998,42.118149
72.845282,42.882401
73.100043,44.156155
75.902417,45.429908
75.902417,46.703662
78.704792,48.741668
78.195269,50.524924
80.742882,50.779674
81.252405,54.091434
82.780973,54.091434
83.800018,56.638942
85.073824,56.893693
86.602392,59.186449
87.876199,60.460203
88.895244,61.988708
89.914289,63.771963
92.207141,65.300468
92.207141,66.828972
94.754754,67.593225
95.264277,70.140732
96.538083,70.140732
97.811890,72.688240
99.085696,72.688240
100.359503,74.726246
100.614264,75.490498
102.652355,75.745249
103.161877,76.254750
106.219013,77.019003
105.709490,77.019003
108.511865,76.509501
108.257103,79.057009
110.804716,77.273753
111.823762,78.292756
112.588046,77.528504
113.352330,79.566510
115.899943,78.802258
116.664227,81.349766
117.938033,80.840264
118.702317,83.642522
120.485646,83.642522
121.759453,85.680528
122.778498,86.954282
123.797543,88.737538
124.561827,89.756541
127.364201,90.775544
127.109440,93.577802
129.147531,94.087304
130.421337,96.380060
131.440382,97.144313
132.714189,98.418066
133.987995,100.201322
135.261802,102.494079
136.280847,102.748829
138.318938,104.022583
139.083222,105.551088
140.357028,107.079592
140.866551,108.353346
143.159402,109.627100
143.159402,110.646103
145.707016,112.684109
145.707016,114.722115
148.254629,113.703112
147.999867,116.760121
150.037958,116.250620
149.018913,116.760121
147.490345,115.486367
146.471299,113.957863
143.668925,112.938860
143.668925,111.155604
140.611789,109.881851
140.357028,107.843845
137.809415,107.079592
137.554654,103.767832
135.516563,103.258331
133.733234,100.456073
132.459428,99.946571
130.676098,98.163316
129.402292,95.361057
128.128485,94.851556
127.364201,93.323051
125.580872,91.539796
124.307066,89.501790
121.249930,87.463784
121.504691,86.444781
118.957078,84.406775
118.702317,82.878270
115.645181,82.623519
115.899943,79.821261
113.607091,81.095015
112.333284,77.783255
110.040433,78.802258
109.276149,77.273753
108.257103,78.547507
106.728536,76.764252
105.199968,77.273753
103.926161,76.509501
102.652355,76.509501
101.378548,75.490498
100.614264,74.471495
97.811890,73.707243
97.811890,72.688240
94.754754,71.159735
94.754754,69.376480
92.971425,68.357477
91.952380,66.574222
89.659528,65.045717
88.895244,61.733957
87.111915,62.498209
86.347631,59.695951
84.564302,58.931699
83.035734,56.638942
82.016689,55.110437
80.488121,53.327182
79.723837,51.798677
77.176224,49.760671
77.176224,48.232167
74.628611,46.703662
74.373849,44.410905
72.080998,44.410905
71.571475,41.608647
70.297669,41.863398
68.514339,38.551638
67.240533,39.315890
65.457204,37.787386
64.947681,37.787386
62.909591,37.532635
62.400068,37.277884
59.852455,36.768383
60.361978,37.023133
57.304842,36.768383
57.050081,35.494629
54.757229,37.023133
54.502468,35.239878
52.464377,36.513632
51.190571,35.239878
49.916764,35.494629
48.642957,34.475626
47.114390,33.711374
45.840583,32.437620
45.331060,32.182869
42.783447,30.909115
42.528686,29.125860
39.726312,27.597355
39.726312,25.304599
37.942983,24.795097
36.923937,22.247589
35.395369,21.483337
33.612040,19.700082
32.847756,19.190580
31.573950,15.624070
29.790621,14.350316
28.771575,12.567061
28.007292,11.293307
25.459678,9.764802
25.459678,7.981547
23.166827,7.217295
22.912065,4.669787
20.109691,3.905535
19.854930,1.103276
18.326362,1.867529
17.052555,-0.425228
15.778749,-1.189480
14.250181,-2.208483
12.976374,-2.717985
12.212091,-2.717985
10.938284,-3.736988
8.390671,-2.972736
8.645432,-4.246490
6.352580,-3.227487
5.333535,-5.265493
3.550206,-3.227487
2.531161,-3.736988
1.512116,-4.246490
-0.016452,-4.246490
-0.780736,-4.501240
-3.073588,-4.246490
-3.328349,-4.755991
-5.875962,-4.755991
-6.130724,-5.774994
-8.423575,-4.755991
-8.423575,-6.539246
-10.206905,-6.539246
-11.480711,-8.322502
-13.009279,-8.577252
-13.773563,-11.124760
-15.811653,-12.143763
-17.594982,-13.162766
-17.340221,-14.691271
-20.142596,-16.474526
-20.142596,-18.512532
-22.690209,-20.041037
-22.690209,-21.060040
-24.983060,-22.079043
-25.747344,-25.136052
-27.021151,-25.136052
-28.549719,-27.938310
-29.568764,-29.466815
-30.842570,-31.759572
-32.116377,-32.778575
-33.644945,-34.307079
-34.663990,-36.345085
-37.211603,-37.109338
-36.956842,-39.147344
-38.994932,-40.421097
-39.249694,-42.459103
-41.033023,-42.459103
-42.816352,-43.223356
-44.090158,-43.478106
-45.363965,-43.478106
-46.637771,-44.497110
-48.421101,-43.987608
-48.166339,-44.497110
-50.968714,-43.987608
-50.713952,-45.006611
-52.752043,-43.987608
-53.516327,-45.516113
-56.318701,-44.242359
-56.063940,-46.280365
-58.611553,-45.261362
-59.121076,-47.044617
-60.140121,-46.025614
-61.923450,-49.082623
-63.197256,-48.318371
-64.216302,-49.592125
-65.235347,-50.865879
-67.528199,-52.394383
-67.782960,-53.668137
-70.330573,-54.177638
-70.075812,-57.234648
-72.368664,-57.744149
-72.368664,-60.036906
-74.406754,-59.782155
-75.680561,-62.839164
-76.954367,-63.348666
-78.228174,-65.131921
-79.501980,-66.405675
-80.775787,-67.934179
-81.285309,-69.462684
-84.087684,-71.245939
-83.578161,-71.755441
-86.380535,-75.067201
-86.380535,-76.595705
-89.182910,-76.850456
-89.692432,-78.888462
-90.966239,-79.652714
-91.985284,-82.200222
-93.513852,-82.454973
-95.042420,-83.473976
-95.297181,-83.728726
-98.099556,-84.492979
-97.844794,-85.257231
-100.392407,-85.257231
-100.137646,-86.021483
-102.940020,-85.511982
-102.940020,-86.276234
-104.978111,-86.021483
-105.997156,-87.295237
-107.525724,-86.530985
-108.799530,-87.804739
-110.073337,-89.333243
-111.092382,-90.097495
-111.856666,-91.880751
-114.913802,-92.899754
-114.404279,-93.664006
-117.206654,-95.192511
-117.970938,-97.740018
-118.989983,-97.740018
-120.009028,-100.032775
-121.282835,-101.051778
-122.811402,-102.835033
-124.339970,-103.599286
-125.868538,-105.892043
-125.868538,-106.911046
-128.416151,-108.949052
-128.670912,-110.222805
-130.963764,-110.987058
-130.963764,-113.789316
-133.511377,-113.789316
-133.766139,-116.336824
-135.549468,-116.336824
-136.823274,-119.139082
-138.351842,-119.648584
-139.370887,-121.941340
-140.899455,-122.450842
-141.918500,-123.469845
-142.428023,-124.998349
-145.230397,-124.743599
-145.739920,-126.017353
-147.523249,-126.272103
-147.523249,-127.545857
-150.070862,-127.800608
-150.070862,-129.329112
-150.835146,-129.074362
-148.542294,-129.329112
-147.778010,-126.526854
-145.994681,-126.526854
-143.956591,-126.017353
-143.701830,-125.253100
-141.154216,-123.979346
-140.644694,-123.469845
-137.587558,-121.941340
-137.842320,-120.412836
-135.804229,-119.648584
-134.785184,-116.591574
-132.492332,-116.336824
-131.473287,-113.789316
-130.199480,-111.496559
-128.416151,-110.222805
-127.397106,-109.968055
-125.613777,-107.930049
-124.339970,-106.146793
-122.301880,-104.363538
-121.792357,-103.344535
-120.518551,-101.561280
-119.244744,-99.778024
-117.206654,-97.994769
-116.697131,-96.211514
-114.404279,-95.956763
-114.149518,-92.899754
-111.856666,-92.899754
-110.837621,-90.352246
-109.563814,-89.842745
-108.290008,-87.804739
-106.506679,-87.804739
-105.487633,-86.530985
-103.959066,-87.040486
-102.430498,-86.276234
-101.920975,-85.766733
-99.373362,-85.766733
-99.628123,-84.747730
-96.825749,-85.257231
-96.825749,-83.728726
-94.532897,-84.492979
-93.513852,-82.964474
-92.240045,-81.690720
-90.711478,-79.652714
-89.437671,-79.652714
-87.909103,-78.124210
-86.890058,-76.595705
-85.616252,-75.067201
-83.832922,-73.538696
-82.049593,-72.010192
-82.049593,-70.226936
-79.501980,-69.207933
-79.501980,-66.150924
-76.954367,-66.405675
-76.954367,-63.348666
-74.916277,-63.348666
-73.642470,-60.291657
-72.623425,-60.291657
-71.094857,-57.234648
-69.566289,-55.960894
-68.292483,-54.687140
-67.273437,-53.413386
-65.235347,-52.139632
-64.980586,-50.611128
-62.432973,-49.592125
-62.942495,-48.063620
-60.394882,-48.318371
-60.140121,-45.770863
-58.102030,-46.789866
-56.828224,-45.261362
-55.554417,-46.280365
-54.280611,-44.242359
-53.006804,-45.006611
-51.987759,-45.006611
-50.713952,-45.006611
-48.421101,-44.242359
-48.166339,-45.006611
-45.873488,-44.497110
-46.383010,-44.242359
-43.071113,-44.242359
-43.071113,-43.223356
-41.287784,-43.987608
-40.268739,-41.440100
-38.994932,-42.459103
-37.721126,-39.656845
-36.447319,-39.911596
-35.173513,-38.383091
-33.899706,-37.109338
-31.352093,-35.580833
-31.861616,-33.542827
-29.568764,-32.014322
-29.314003,-29.721565
-26.766390,-29.466815
-26.511628,-26.409806
-25.237822,-25.900304
-23.709254,-23.607547
-22.435447,-22.588544
-21.161641,-20.550538
-19.633073,-18.767283
-18.868789,-17.238778
-17.085460,-15.710274
-15.302131,-14.181769
-15.302131,-12.653265
-12.754518,-11.634262
-13.009279,-9.851006
-10.206905,-9.596256
-10.461666,-7.048748
-8.423575,-7.048748
-7.149769,-5.520243
-6.130724,-6.284496
-4.602156,-4.755991
-3.328349,-4.501240
-1.799781,-4.501240
-1.290259,-4.755991
1.002593,-4.246490
0.747832,-4.246490
3.295445,-4.755991
3.295445,-3.736988
6.097819,-4.755991
6.862103,-3.227487
7.881148,-4.755991
9.919239,-3.482237
10.428761,-3.482237
12.721613,-3.227487
12.212091,-3.227487
14.759704,-2.717985
14.759704,-1.698982
17.562078,-0.934730
17.562078,0.339024
19.854930,0.593775
20.109691,3.650784
22.657304,2.886532
23.421588,5.943541
24.440633,5.943541
25.969201,9.000550
26.733485,9.764802
29.026337,11.802808
29.026337,13.076562
31.573950,14.095565
31.319189,16.897823
33.866802,16.643073
34.631086,20.464334
35.395369,20.719085
37.433460,23.266592
38.707266,24.285595
39.726312,25.814100
41.000118,27.342605
42.273925,29.125860
43.547731,30.144863
45.331060,31.163866
45.331060,32.947121
48.133435,32.437620
48.133435,35.239878
49.916764,33.966124
50.935809,36.258881
52.719138,34.985127
52.973900,36.513632
55.011990,35.239878
56.031035,37.023133
57.559603,35.749380
58.578648,37.277884
60.107216,36.768383
61.381023,36.768383
62.400068,37.532635
64.183397,36.768383
63.928636,38.042136
66.221488,38.042136
67.750056,38.806389
69.023862,38.551638
69.788146,40.589644
71.316714,40.589644
72.590520,42.627650
73.864327,42.627650
74.883372,44.920407
76.157179,46.448912
77.176224,47.722665
78.450030,48.996419
80.997643,50.779674
80.742882,52.308179
83.290495,54.091434
83.545257,55.619939
84.309540,56.129440
85.328586,59.186449
87.366676,59.186449
88.640483,61.988708
89.914289,62.498209
91.188096,64.790966
92.461902,66.574222
93.735709,67.593225
94.499993,69.121729
97.047606,70.904984
97.047606,72.433489
99.595219,71.669237
99.340458,75.235747
101.888071,74.216744
102.397593,76.764252
103.671400,75.490498
104.945206,77.273753
105.964252,77.019003
107.747581,77.019003
108.766626,77.273753
111.059478,77.273753
110.549955,78.038006
113.097568,78.547507
113.097568,78.547507
115.645181,79.057009
115.645181,80.840264
118.192794,80.330763
118.957078,82.878270
119.976124,82.623519
121.249930,85.425778
122.523737,86.190030
123.797543,87.209033
124.816588,88.992288
125.835634,91.030294
126.599918,92.558799
129.402292,93.577802
129.402292,94.851556
131.695144,96.125310
131.695144,98.927568
133.733234,98.927568
134.752279,100.965574
136.280847,102.748829
137.554654,103.767832
138.573699,105.041586
140.611789,107.079592
140.611789,108.862848
142.904641,108.862848
143.159402,110.900854
145.452254,111.919857
145.961777,114.212614
147.490345,113.957863
148.254629,115.995869
150.037958,116.505370
149.528435,118.543376
147.745106,115.486367
146.471299,114.722115
144.433209,113.448361
143.414164,111.919857
141.376073,110.391352
140.866551,108.098595
138.318938,106.315340
137.809415,104.786835
135.007041,103.767832
135.007041,101.220325
131.949905,100.456073
131.185621,97.653814
129.657053,97.399063
128.383247,94.342054
127.109440,93.068300
125.835634,91.539796
124.307066,90.011291
121.759453,87.463784
121.759453,86.444781
118.957078,85.425778
119.721362,82.878270
116.409465,82.368769
116.409465,79.566510
113.352330,80.330763
112.842807,78.292756
111.059478,78.802258
109.785671,77.273753
108.511865,78.038006
107.492819,77.273753
106.219013,77.019003
103.161877,76.509501
103.926161,76.764252
101.633309,76.509501
100.104742,74.216744
98.576174,74.980997
97.302367,73.197741
96.283322,72.178738
94.754754,70.140732
93.480948,69.121729
91.952380,67.338474
91.188096,65.300468
88.640483,63.517212
88.385721,61.988708
86.092870,61.733957
85.073824,58.676948
83.800018,58.167446
82.780973,54.600936
80.997643,55.110437
79.469076,52.562930
78.450030,51.289176
76.157179,49.760671
76.157179,47.977416
73.864327,46.448912
73.609566,43.646653
70.807191,44.156155
70.297669,40.844395
69.023862,41.353896
67.240533,39.315890
65.966726,38.806389
64.692920,38.551638
64.183397,37.787386
61.635784,36.768383
61.126262,37.277884
59.088171,37.023133
58.833410,35.749380
56.540558,37.532635
55.266751,36.258881
54.247706,37.023133
52.973900,35.239878
51.445332,36.258881
50.171525,35.494629
48.897719,34.730377
47.623912,34.220875
46.859628,33.201872
45.076299,32.692371
43.547731,31.163866
42.019163,29.635361
41.509641,28.361608
38.707266,26.578352
38.452505,24.540346
37.178699,24.285595
35.395369,20.973836
34.121563,20.209583
33.102518,18.681079
31.828711,16.643073
30.300143,15.114568
28.771575,14.095565
27.243008,12.821811
27.243008,10.529054
24.950156,10.274304
24.440633,7.472045
22.402543,7.217295
21.383498,4.415036
20.109691,3.396033
18.326362,1.612778
17.562078,0.339024
15.269226,-0.679979
15.269226,-1.953733
12.466852,-2.463234
12.721613,-3.227487
10.174000,-2.717985
10.174000,-4.755991
6.862103,-3.227487
6.862103,-3.991739
5.843058,-3.227487
4.314490,-5.010742
2.785922,-3.991739
1.257354,-4.246490
0.493070,-4.755991
-1.545020,-4.246490
-1.799781,-4.501240
-4.092633,-5.010742
-4.347394,-5.265493
-6.385485,-4.501240
-7.659291,-6.029745
-8.168814,-5.520243
-9.952143,-7.813000
-11.480711,-8.832003
-13.009279,-9.341505
-13.264040,-10.105757
-15.556892,-12.653265
-16.066415,-13.672268
-18.359266,-14.691271
-18.359266,-16.474526
-20.652118,-17.748280
-21.416402,-20.805289
-22.944970,-20.550538
-24.218776,-23.352797
-25.492583,-23.607547
-26.511628,-26.155055
-28.549719,-27.428809
-30.078287,-28.957313
-30.078287,-30.995319
-32.625900,-32.523824
-32.880661,-34.307079
-35.173513,-34.816581
-35.683035,-37.873590
-36.956842,-37.873590
-38.485410,-39.911596
-39.504455,-39.911596
-41.033023,-43.478106
-42.052068,-42.204353
-43.835397,-43.987608
-44.854442,-42.968605
-45.618726,-44.497110
-47.402055,-44.242359
-49.185385,-44.497110
-48.930623,-44.242359
-51.732998,-44.751860
-51.987759,-45.261362
-54.790133,-43.987608
-54.280611,-45.516113
-56.063940,-44.751860
-57.592508,-47.299368
-59.375837,-45.770863
-60.394882,-47.808869
-61.159166,-48.318371
-62.432973,-49.337374
-63.706779,-49.592125
-66.254392,-51.120629
-65.744870,-52.394383
-68.547244,-54.177638
-68.802005,-55.706143
-71.094857,-55.196641
-71.604380,-58.763152
-72.878186,-58.763152
-74.661515,-61.565410
-75.171038,-61.820161
-76.444844,-64.367669
-77.973412,-66.405675
-79.501980,-67.169927
-79.756741,-68.443681
-82.304355,-70.481687
-82.813877,-72.010192
-85.361490,-72.774444
-84.851968,-75.321951
-87.654342,-75.576702
-87.909103,-78.633711
-89.692432,-78.633711
-90.711478,-80.416967
-91.730523,-81.435970
-93.513852,-82.709723
-94.532897,-83.473976
-96.316226,-84.238228
-96.316226,-84.747730
-98.609078,-85.257231
-98.609078,-85.002480
-101.156691,-85.002480
-101.156691,-86.530985
-103.449543,-85.511982
-105.232872,-86.785736
-105.997156,-86.276234
-107.270963,-88.314240
-108.544769,-87.804739
-109.818576,-88.823742
-111.092382,-89.842745
-112.620950,-91.626000
-112.875711,-92.899754
-115.932847,-93.918757
-115.423324,-95.702012
-117.716176,-96.211514
-117.970938,-99.268523
-119.754267,-99.013772
-121.028073,-101.816030
-122.301880,-101.816030
-123.575686,-104.363538
-124.849493,-105.892043
-126.887583,-106.401544
-126.887583,-109.203802
-128.925674,-109.203802
-130.454242,-111.751310
-130.963764,-111.751310
-132.492332,-115.063070
-134.020900,-115.063070
