0_x,0_y
2.276400,-5.265493
4.314490,-4.246490
6.607342,-5.010742
9.154955,-3.482237
10.938284,-2.717985
13.995420,-2.208483
14.504942,-0.425228
18.835885,1.103276
19.600168,2.886532
22.402543,3.905535
24.440633,6.962544
28.007292,9.000550
29.281098,11.293307
31.828711,12.057559
33.612040,15.114568
36.414415,14.859817
38.707266,16.388322
40.745357,16.643073
43.038209,17.407325
45.585822,18.681079
47.878674,19.954833
49.662003,21.738088
52.719138,24.285595
53.483422,26.068851
57.050081,28.106857
58.578648,30.399614
61.890545,32.437620
63.164352,34.730377
66.476249,34.475626
67.495294,37.277884
70.552430,37.023133
72.080998,39.315890
74.883372,39.825392
77.430985,42.372899
79.469076,43.391902
81.507166,47.467915
83.545257,49.251170
86.857154,51.289176
87.876199,53.327182
91.952380,55.619939
92.716664,57.403194
95.519038,57.912696
97.302367,60.969705
100.104742,61.988708
102.652355,65.045717
104.435684,66.574222
106.473774,70.140732
109.276149,71.923987
111.059478,74.216744
113.097568,76.254750
115.899943,78.292756
117.683272,80.076012
121.249930,82.368769
121.504691,84.661525
125.071350,87.463784
126.345156,91.285045
130.166576,91.794547
131.695144,95.361057
133.987995,97.144313
136.026086,99.437069
138.064176,101.729826
141.376073,103.767832
142.395119,106.315340
146.216538,108.608097
146.726061,110.900854
150.547480,113.448361
151.821287,116.505370
154.878423,117.014872
156.152229,120.581382
159.464126,121.090884
159.973649,125.421647
163.540307,126.185899
165.578398,129.242908
167.871249,130.261911
170.164101,132.554668
171.692669,135.102176
175.259327,136.885431
176.278372,138.923437
180.354553,141.725696
180.864076,144.273203
184.175973,144.782705
185.449779,148.094464
188.506915,149.368218
189.525960,152.934729
192.837857,153.444230
194.621187,156.755990
196.914038,158.029744
199.206890,161.341504
201.754503,162.360507
204.811639,164.908015
205.575923,166.946021
209.142581,168.984027
209.906865,171.786285
213.983046,172.550537
216.021136,176.117048
217.549704,176.881300
219.587795,179.938309
221.880646,180.702562
224.173498,183.759571
226.466350,185.542826
228.759202,187.580832
230.287770,189.364087
234.109189,191.402094
234.618712,194.459103
237.930609,195.223355
239.459177,198.789866
242.261551,199.554118
244.809164,203.120628
246.592493,203.375379
248.885345,206.177638
251.432958,207.451391
253.471049,210.508401
255.254378,212.036905
257.801991,214.329662
259.330559,216.622419
262.642456,218.405674
263.661501,220.188929
266.973398,221.972185
268.501966,224.774443
271.304340,226.048197
272.578147,229.105206
276.144805,229.614707
273.597192,231.143212
270.285295,227.576701
267.482920,225.538695
264.935307,222.991188
263.916262,220.698431
259.075797,217.896173
257.547229,215.603416
253.471049,213.820160
252.197242,210.508401
248.121061,207.960893
247.102016,204.649133
243.025835,203.884881
242.006790,200.573121
238.440131,199.299367
235.637757,195.732856
233.090144,194.459103
231.052054,190.637841
227.994918,189.873589
225.702066,186.816580
223.663976,184.269072
220.352079,182.740568
218.313988,178.919306
214.492569,178.155054
212.199717,174.588543
210.161626,173.314790
207.614013,169.493528
204.811639,168.474525
202.518787,164.653264
200.735458,164.398513
197.678322,160.322501
195.130709,158.539246
192.583096,155.736987
190.545006,153.698981
186.978347,151.406224
185.449779,149.113468
181.883121,146.565960
180.864076,143.508951
176.787895,142.744699
175.259327,138.923437
172.456953,138.413936
170.164101,134.592674
167.616488,133.573671
165.068875,130.261911
162.776023,128.223905
160.992694,125.931148
158.445081,122.874139
154.878423,121.090884
153.349855,118.543376
149.783196,116.505370
149.018913,112.938860
144.942732,111.919857
143.668925,107.843845
141.376073,107.079592
138.064176,103.258331
135.771325,101.220325
133.478473,98.418066
131.185621,96.634811
127.618963,94.087304
126.599918,91.285045
123.033259,88.737538
122.268975,85.171027
118.192794,83.897273
117.173749,79.821261
114.116613,79.311759
111.569000,76.254750
109.276149,75.490498
106.728536,72.178738
104.435684,69.376480
101.378548,66.828972
100.359503,64.281465
96.792845,61.988708
94.754754,59.950702
92.207141,57.912696
90.933334,56.384191
87.111915,54.855687
86.347631,52.817681
82.780973,51.034425
81.507166,47.213164
77.430985,45.939410
75.902417,42.118149
73.864327,41.608647
71.316714,38.806389
68.769101,38.806389
66.476249,37.023133
64.692920,35.494629
62.145307,33.711374
60.107216,32.182869
56.540558,30.909115
55.521513,28.106857
51.700093,26.068851
50.935809,22.757091
47.369151,21.992839
46.604867,18.935830
42.783447,18.935830
40.490596,16.388322
38.197744,17.152574
35.904892,15.369319
33.612040,14.350316
31.573950,13.840814
29.790621,11.548058
25.969201,10.019553
24.695395,5.943541
21.128736,5.943541
19.600168,1.867529
17.307317,1.358027
15.014465,-1.444231
12.212091,-1.698982
10.174000,-3.227487
7.881148,-3.736988
5.078774,-4.501240
3.550206,-4.246490
-0.525975,-4.501240
-1.035497,-5.265493
-4.856917,-4.501240
-5.875962,-7.048748
-8.423575,-6.284496
-11.225950,-8.832003
-13.518802,-9.596256
-15.811653,-12.908015
-18.104505,-14.691271
-20.397357,-17.748280
-22.944970,-19.531535
-26.002106,-21.314790
-27.530673,-23.098046
-30.587809,-24.117049
-31.352093,-24.626550
-35.173513,-25.645553
-36.192558,-26.664556
-38.994932,-26.409806
-41.033023,-29.466815
-44.599681,-30.231067
-45.363965,-33.542827
-48.675862,-34.307079
-50.968714,-37.873590
-53.261565,-39.147344
-55.554417,-42.204353
-57.592508,-42.713854
-59.885359,-45.006611
-62.687734,-45.770863
-64.216302,-46.789866
-66.509153,-48.318371
-70.330573,-49.592125
-71.349618,-51.884882
-74.916277,-53.668137
-75.680561,-57.234648
-78.737696,-58.508401
-80.775787,-62.074912
-83.323400,-63.348666
-85.871013,-65.386672
-87.654342,-66.915176
-90.201955,-67.934179
-91.730523,-69.972185
-94.532897,-72.774444
-96.825749,-75.067201
-100.137646,-77.614708
-100.647169,-80.671717
-104.213827,-81.945471
-106.506679,-86.021483
-108.544769,-85.766733
-110.837621,-88.823742
-112.875711,-91.116498
-115.423324,-93.918757
-117.716176,-95.956763
-120.009028,-98.504271
-121.537596,-101.051778
-125.359015,-103.344535
-126.123299,-105.637292
-130.199480,-107.675298
-130.963764,-110.477556
-134.530423,-112.006061
-135.294706,-115.317821
-138.861365,-116.591574
-139.370887,-120.158085
-143.447068,-121.686590
-144.975636,-124.743599
-147.268488,-126.017353
-149.816101,-129.074362
-151.854191,-130.857617
-154.911327,-132.640872
-155.930372,-135.188380
-159.751792,-137.226386
-160.516076,-139.773894
-164.337495,-141.557149
