0_x,0_y
2.531161,-3.482237
6.352580,-5.010742
10.174000,-3.736988
13.740658,-5.265493
17.307317,-4.246490
20.364452,-4.246490
23.676349,-4.246490
27.497769,-4.501240
31.064427,-4.501240
33.612040,-3.736988
38.707266,-2.972736
40.745357,-1.189480
45.840583,0.848526
48.133435,3.141282
52.973900,4.924538
55.011990,8.745799
58.833410,10.019553
61.381023,15.114568
65.711965,18.426328
69.278623,24.285595
73.354804,28.361608
75.138133,34.730377
79.723837,38.296887
82.526211,44.156155
85.838108,47.722665
89.404767,53.581933
92.971425,56.893693
96.792845,63.007711
99.595219,67.847975
103.671400,72.178738
105.454729,75.235747
110.295194,77.528504
112.842807,80.840264
116.918988,82.368769
120.740407,86.190030
124.052304,87.463784
126.090395,92.304048
129.657053,94.342054
133.223711,98.672817
137.045131,100.710823
140.102267,104.277334
143.414164,107.334343
146.471299,110.900854
150.037958,114.467364
153.349855,117.269623
156.152229,120.836133
160.992694,123.638392
163.540307,127.204902
166.597443,130.007161
170.164101,133.318920
174.240282,136.630680
176.023611,139.432939
180.864076,142.744699
182.647405,145.546957
187.742631,149.113468
189.780722,153.189480
194.111664,154.717984
196.149754,159.303498
200.480697,160.832002
202.518787,165.162765
206.340207,167.200771
209.906865,171.531534
213.218762,173.060039
216.275898,177.136051
219.842556,179.428808
223.154453,182.231066
226.211589,185.288075
230.287770,188.345084
232.580621,191.147343
236.911564,194.204352
238.949654,198.280364
243.535358,199.808869
245.318687,204.139632
249.904390,205.413385
252.197242,210.253650
256.018662,212.036905
259.330559,216.112917
262.387694,217.896173
265.699591,221.972185
268.501966,224.010191
272.578147,228.086203
275.635282,229.869458
278.947179,234.200221
282.259076,236.238227
285.825735,239.295236
288.882870,242.352245
292.449529,244.899753
294.997142,247.956762
300.347129,251.523273
301.366174,254.070780
305.951878,257.382540
309.263775,260.184799
312.830433,262.477555
314.868524,266.808318
318.944705,268.591574
321.237556,272.667586
325.313737,274.196090
328.625634,278.272102
331.937531,280.310109
335.249428,284.640871
338.561325,286.678878
341.873222,289.990637
345.439880,293.047647
349.006539,295.595154
352.063674,298.906914
355.885094,301.709172
358.432707,304.511431
362.763649,307.568440
364.546979,311.644452
369.387443,313.172957
371.935056,317.758470
375.246953,319.286975
378.558850,323.872488
381.870747,324.891491
385.182644,329.731756
388.494541,331.005510
392.061200,335.591023
395.373097,337.119528
398.684994,341.195540
401.487368,343.743048
405.818310,346.800057
407.856401,350.366567
411.932582,352.404573
414.480195,355.461583
418.811137,358.263841
420.849227,361.320850
425.944454,364.377859
427.982544,367.180117
432.568248,369.472874
434.096815,373.803637
439.446803,375.586893
441.739655,379.662905
445.306313,381.955662
448.363449,385.012671
451.675346,388.324430
455.242004,390.871938
458.299140,393.674196
461.611037,396.731206
464.413411,399.278713
468.744353,402.590473
470.527682,405.647482
475.877670,408.194990
477.406238,411.506750
481.737180,413.544756
484.030032,417.111266
488.870497,420.168275
490.653826,423.989537
494.984768,425.263291
497.277620,429.848804
500.844278,431.377309
504.156175,435.198570
507.468072,436.981826
510.779969,441.057838
514.346627,442.841093
515.875195,446.152853
516.384718,446.662354
516.639479,446.917105
517.149002,447.426607
517.913286,448.190859
518.168047,448.700360
519.696615,448.955111
518.677569,449.719363
521.225183,449.974114
520.715660,450.738367
522.244228,451.502619
522.244228,452.266871
523.518034,451.757370
522.498989,453.795376
524.791841,452.776373
524.282318,454.304877
525.046602,454.050126
526.065647,455.833382
526.829931,455.323880
527.339454,456.342883
527.594215,457.107136
528.868022,457.107136
529.377544,457.871388
529.887067,458.380889
530.141828,459.145142
530.906112,459.654643
530.906112,459.909394
532.944203,460.673646
532.179919,461.183148
534.982293,461.947400
533.708487,462.456901
535.491816,462.456901
534.982293,463.985406
536.510861,462.966403
535.746577,465.004409
537.275145,464.494908
537.529906,466.023412
538.294190,465.259160
538.548951,466.787664
538.803713,466.023412
539.567997,467.042415
539.822758,467.551917
540.587042,467.297166
539.567997,467.806667
541.096565,467.551917
539.822758,469.080421
541.606087,467.297166
540.332281,469.080421
541.606087,467.806667
540.077519,469.335172
541.606087,467.806667
540.332281,468.825670
541.351326,467.806667
540.587042,468.825670
541.096565,468.061418
540.587042,468.061418
541.096565,468.570920
541.860848,468.570920
540.587042,468.570920
541.606087,468.570920
540.332281,468.570920
541.860848,468.570920
540.332281,468.316169
541.096565,468.825670
540.077519,468.316169
541.351326,468.316169
540.332281,468.570920
541.606087,468.825670
540.332281,469.080421
541.096565,467.551917
540.077519,468.825670
540.077519,468.061418
539.058474,468.316169
539.313235,466.532914
539.313235,467.806667
538.803713,466.278163
538.039429,467.042415
537.784668,465.259160
537.020384,465.513911
536.510861,465.004409
535.746577,464.240157
534.982293,463.985406
534.982293,463.475904
533.198964,462.711652
533.963248,462.456901
532.179919,461.437898
532.689441,461.183148
530.651351,460.164145
531.925157,458.890391
529.377544,460.164145
530.396590,457.616637
528.103738,458.635640
528.103738,456.852385
526.829931,457.871388
526.829931,456.342883
526.065647,455.833382
525.556125,454.304877
524.791841,455.323880
524.027557,454.050126
523.263273,453.031123
522.753750,452.521622
521.734705,451.757370
520.460899,451.502619
521.479944,450.993117
519.187092,450.228865
519.696615,449.464613
518.168047,448.700360
518.168047,447.171856
516.129956,448.190859
517.403763,446.917105
515.110911,447.171856
513.327582,445.133850
509.760924,443.095844
505.684743,438.000829
502.118084,436.472324
498.551426,431.632060
494.475245,429.594054
490.908587,425.772792
487.087167,422.461032
483.520509,418.894522
479.699089,415.837513
475.622909,412.525753
473.330057,408.959242
468.234831,406.921236
465.687218,402.080972
461.101514,399.788215
458.808662,395.457452
453.458675,394.183698
450.656300,389.343434
447.599165,386.286424
443.777745,383.738917
440.211087,380.681908
436.389667,377.624899
433.077770,373.803637
428.237305,370.746628
426.199215,368.199121
421.868273,364.632610
419.065898,362.085102
415.499240,358.518592
411.932582,355.461583
407.601639,352.404573
406.073072,349.092814
400.723084,345.781054
398.684994,342.978795
394.099290,340.176537
391.296916,336.355276
387.985019,334.572020
384.163599,329.986507
380.851702,328.458002
377.285044,323.872488
374.227908,321.834482
370.406489,318.013221
366.330308,315.210963
363.018411,312.153953
360.216036,309.096944
356.904139,306.039935
353.592242,303.237677
350.025584,300.180668
347.223210,296.868908
342.892267,294.066650
340.599416,290.754890
336.013712,287.697881
333.466099,284.895622
328.880396,282.857616
326.842305,278.017352
322.766124,275.979346
319.454227,271.903334
315.887569,270.120078
312.575672,265.789315
309.009014,263.751309
305.442355,259.675297
302.639981,257.127789
299.073323,254.070780
295.761426,250.504270
291.685245,248.211513
289.901915,245.154504
285.061451,241.842744
282.768599,238.785735
277.673373,236.238227
275.635282,231.907464
271.049579,230.633710
269.011488,226.302948
264.935307,224.519692
261.623410,219.934179
258.311513,218.405674
254.999616,213.820160
251.687719,211.782154
248.121061,208.215644
244.554403,205.668136
241.752028,201.846875
239.204415,199.299367
234.109189,195.732856
232.071099,192.930598
227.485395,189.873589
225.956827,186.052328
220.861601,184.523823
218.568749,180.193060
215.002091,178.919306
211.944955,174.843294
208.378297,172.295787
204.556878,169.238778
202.009264,165.927018
198.697367,163.379510
195.385470,160.067750
192.073573,157.010741
189.271199,153.953732
185.195018,150.896723
182.902166,147.330212
178.316463,144.527954
176.023611,141.216194
172.456953,138.413936
168.635533,134.337923
166.087920,132.809419
162.521262,128.223905
159.718887,126.185899
156.152229,122.619389
152.585571,119.562379
149.528435,117.014872
146.726061,113.448361
142.395119,110.900854
140.866551,107.843845
136.280847,104.277334
134.242757,101.220325
129.402292,98.672817
126.854679,94.342054
123.797543,92.304048
121.504691,88.228036
117.173749,86.699531
115.135659,82.368769
109.785671,81.604516
108.511865,78.292756
104.690445,76.764252
101.123787,73.197741
98.321412,69.631231
95.009515,66.064720
91.697618,60.714954
88.385721,56.384191
86.092870,51.798677
81.507166,47.722665
79.723837,42.882401
74.883372,38.551638
73.354804,33.966124
69.023862,29.890112
66.985772,24.285595
63.164352,20.209583
60.107216,15.114568
55.776274,12.057559
53.483422,8.491048
50.681048,6.962544
47.114390,3.650784
43.802493,3.141282
40.745357,-0.679979
37.433460,-0.679979
34.376324,-3.227487
32.083472,-3.991739
27.243008,-4.501240
25.459678,-4.246490
21.383498,-4.501240
19.090646,-4.246490
